Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,41,39.844,66.573,55.913,1.8,66.573,55.913,0.104,3.997,5.758,210.665,429.226,0.071,74.55,52.7,111.132,7.833,11.552,3.02,31.625,2.093,1.616,0.346,3.211,4.782,428.974,210.918,74.521,52.73,5.756,4,7.87,11.536
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,42,39.82,66.552,55.907,1.8,66.552,55.907,0.102,4.002,5.658,209.77,422.24,0.068,74.621,52.417,111.689,7.84,11.397,3.018,31.496,2.167,1.622,0.362,3.211,4.782,422.026,209.984,74.601,52.432,5.657,4.005,7.864,11.38
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,43,39.211,66.553,55.916,1.8,66.553,55.916,0.105,3.968,5.657,207.001,411.343,0.072,72.708,52.168,109.167,7.822,11.351,2.997,31.385,2.081,1.633,0.312,3.211,4.782,411.09,207.254,72.834,52.079,5.644,3.98,7.848,11.319
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,44,39.497,66.59,55.959,1.8,66.59,55.959,0.099,3.963,5.614,208.648,407.941,0.064,72.664,52.655,109.698,7.859,11.297,2.982,31.275,2.081,1.635,0.319,3.211,4.782,407.777,208.812,72.767,52.71,5.604,3.962,7.864,11.252
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,45,39.035,66.613,55.978,1.8,66.613,55.978,0.101,3.953,5.583,206.197,397.125,0.066,71.135,52.156,108.022,7.8,11.233,3.023,31.009,2.028,1.665,0.253,3.211,4.782,396.943,206.379,71.203,52.257,5.575,3.949,7.857,11.219
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,46,39.163,66.606,56.013,1.8,66.606,56.013,0.091,3.917,5.573,204.868,395.561,0.054,70.975,52.302,107.66,7.8,11.233,3.023,31.67,2.028,1.678,0.293,3.211,4.782,395.479,204.95,71.022,52.364,5.568,3.914,7.846,11.219
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,47,39.163,66.598,56.047,1.8,66.598,56.047,0.111,3.892,5.547,199.734,396.926,0.08,71.563,51.313,107.554,7.722,11.175,3.009,30.742,2.028,1.677,0.278,3.211,4.782,396.59,200.07,71.507,51.499,5.546,3.885,7.801,11.152
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,48,39.497,66.593,56.066,1.8,66.593,56.066,0.108,3.881,5.533,200.502,396.194,0.076,71.606,51.666,107.771,7.722,11.138,3.036,30.742,2.081,1.722,0.263,3.211,4.782,395.915,200.781,71.645,51.87,5.526,3.871,7.785,11.131
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,49,39.491,66.592,56.072,1.8,66.592,56.072,0.113,3.885,5.594,198.7,396.801,0.084,70.932,51.15,106.452,7.722,11.165,3.016,30.788,2.099,1.739,0.247,3.211,4.782,396.426,199.074,70.933,51.436,5.589,3.87,7.761,11.147
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,50,39.485,66.606,56.099,1.8,66.606,56.099,0.112,3.86,5.577,196.873,395.668,0.082,70.942,51.008,106.241,7.644,11.155,3.022,30.742,2.099,1.735,0.266,3.211,4.782,395.318,197.223,70.934,51.297,5.573,3.845,7.756,11.142
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,51,39.576,66.609,56.115,1.8,66.609,56.115,0.116,3.845,5.581,196.303,397.824,0.088,71.276,51.048,106.445,7.644,11.165,3.016,30.678,2.122,1.751,0.26,3.211,4.782,397.403,196.725,71.29,51.381,5.574,3.829,7.729,11.147
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,52,39.875,66.601,56.134,1.8,66.601,56.134,0.117,3.858,5.637,195.915,400.798,0.091,71.099,50.785,105.753,7.701,11.215,3.037,30.807,2.122,1.774,0.25,3.211,4.782,400.339,196.374,70.951,51.404,5.642,3.82,7.711,11.208
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,53,40.069,66.611,56.152,1.8,66.611,56.152,0.118,3.848,5.643,195.527,402.522,0.093,71.331,50.81,105.959,7.72,11.242,3.016,31.065,2.206,1.789,0.298,3.211,4.782,402.036,196.013,71.259,51.232,5.642,3.826,7.72,11.225
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,54,40.027,66.613,56.175,1.8,66.613,56.175,0.121,3.833,5.638,193.663,402.256,0.097,71.345,50.527,105.655,7.644,11.252,3.009,30.742,2.234,1.798,0.316,3.211,4.782,401.712,194.206,71.244,50.918,5.639,3.814,7.702,11.23
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,55,40.233,66.601,56.185,1.8,66.601,56.185,0.119,3.843,5.64,194.371,404.728,0.095,71.767,50.576,106.144,7.644,11.242,3.016,30.742,2.206,1.835,0.277,3.211,4.782,404.211,194.887,71.618,50.875,5.644,3.831,7.712,11.225
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,56,40.708,66.591,56.196,1.8,66.591,56.196,0.123,3.85,5.648,195.921,408.231,0.102,72.282,50.888,106.854,7.644,11.242,3.016,30.742,2.234,1.841,0.307,3.211,4.782,407.628,196.524,72.097,51.322,5.654,3.829,7.707,11.225
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,57,40.805,66.581,56.198,1.8,66.581,56.198,0.122,3.847,5.667,195.645,410.987,0.101,72.525,50.85,106.993,7.722,11.263,3.003,30.761,2.345,1.876,0.317,3.211,4.782,410.399,196.232,72.398,50.887,5.669,3.856,7.741,11.236
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,58,40.988,66.6,56.201,1.8,66.6,56.201,0.123,3.896,5.647,197.439,411.798,0.103,72.92,50.681,107.823,7.722,11.263,3.003,30.807,2.206,1.855,0.262,3.211,4.782,411.197,198.04,72.788,50.946,5.649,3.887,7.763,11.236
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,59,41.189,66.596,56.205,1.8,66.596,56.205,0.122,3.9,5.682,197.744,413.69,0.102,72.813,50.701,107.052,7.722,11.293,3.038,30.89,2.386,1.899,0.312,3.211,4.782,413.105,198.329,72.42,51.012,5.704,3.888,7.747,11.286
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,60,41.237,66.599,56.221,1.8,66.599,56.221,0.12,3.894,5.647,196.805,414.477,0.099,73.402,50.537,108.192,7.644,11.263,3.003,30.807,2.422,1.915,0.312,3.211,4.782,413.927,197.354,73.272,50.89,5.649,3.878,7.729,11.236
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,61,41.207,66.594,56.234,1.8,66.594,56.234,0.119,3.889,5.64,195.563,414.037,0.098,73.406,50.281,107.944,7.708,11.252,3.009,30.807,2.422,1.926,0.325,3.211,4.782,413.501,196.1,73.22,50.676,5.647,3.87,7.712,11.23
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,62,41.152,66.595,56.25,1.8,66.595,56.25,0.116,3.882,5.639,195.896,414.805,0.092,73.557,50.468,108.166,7.716,11.252,3.009,30.853,2.386,1.917,0.333,3.211,4.782,414.341,196.359,73.388,50.573,5.646,3.883,7.725,11.23
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,63,41.316,66.596,56.273,1.8,66.596,56.273,0.108,3.875,5.629,196.253,415.498,0.08,73.819,50.649,108.321,7.716,11.233,3.023,30.872,2.386,1.916,0.346,3.211,4.782,415.177,196.573,73.649,50.707,5.637,3.877,7.725,11.219
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,64,41.505,66.597,56.287,1.8,66.597,56.287,0.107,3.869,5.627,196.274,416.221,0.078,73.968,50.729,108.316,7.703,11.208,2.988,30.898,2.467,1.946,0.355,3.211,4.782,415.923,196.571,73.802,50.822,5.636,3.868,7.709,11.169
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,65,41.761,66.607,56.295,1.8,66.607,56.295,0.103,3.87,5.655,196.98,420.18,0.074,74.305,50.902,108.067,7.644,11.224,3.03,30.834,2.467,1.968,0.337,3.211,4.782,419.935,197.225,73.99,51.022,5.676,3.865,7.685,11.214
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,66,41.919,66.614,56.307,1.8,66.614,56.307,0.103,3.867,5.655,197.324,420.91,0.074,74.433,51.031,108.253,7.644,11.224,3.03,30.963,2.442,1.963,0.357,3.211,4.782,420.659,197.575,74.141,51.192,5.674,3.86,7.68,11.214
