Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH4_8bit_trimmed.tif,5,11,125.241,96.787,101.684,1.8,96.787,101.684,-0.693,11.104,12.21,4265.107,6742.432,8.512,552.2,384.101,824.02,19.085,25.773,0.257,80.396,2.222,0.987,0.618,5.393,0.681,6647.098,4360.441,563.647,387.909,11.793,11.241,19.245,23.325
AMNH4_8bit_trimmed.tif,5,12,106.448,96.698,102.189,1.8,96.698,102.189,-0.584,10.387,11.987,3704.113,5933.705,5.401,494.991,356.626,709.258,19.403,25.354,0.183,81.586,2.233,0.851,0.581,5.393,0.681,5731.807,3906.011,455.052,359.996,12.596,10.85,19.546,23.659
AMNH4_8bit_trimmed.tif,5,13,97.834,96.286,102.548,1.8,96.286,102.548,-0.599,10.608,11.485,3358.639,5138.284,5.187,447.396,316.607,600.165,19.362,24.409,0.224,235.375,2.08,0.808,0.532,5.393,0.681,4991.928,3504.995,376.936,329.678,13.243,10.632,19.554,23.576
AMNH4_8bit_trimmed.tif,5,14,88.329,95.874,101.542,1.8,95.874,101.542,-0.648,10.738,11.217,2906.215,4661.54,5.37,415.594,270.652,570.871,19.134,23.478,0.174,79.414,1.805,0.754,0.411,5.393,0.681,4561.026,3006.729,364.803,271.996,12.503,11.054,19.291,23.096
AMNH4_8bit_trimmed.tif,5,15,72.882,95.991,101.522,1.8,95.991,101.522,-0.81,10.07,11.776,2005.097,4277.17,6.368,363.226,199.109,484.295,18.56,22.781,1.158,197.163,1.718,0.783,0.439,5.393,0.681,4262.485,2019.782,350.805,200.072,12.151,10.095,18.711,22.394
AMNH4_8bit_trimmed.tif,5,16,80.3,95.533,100.699,1.8,95.533,100.699,-0.815,8.895,11.201,1987.205,4646.795,7.091,414.858,223.418,546.584,14.804,20.15,1.655,120.798,1.914,0.974,0.54,5.393,0.681,4631.919,2002.081,403.388,225.197,11.483,8.89,16.795,17.767
AMNH4_8bit_trimmed.tif,5,17,87.54,95.244,100.327,1.8,95.244,100.327,-0.798,8.634,10.776,2083.498,4693.09,7.472,435.531,241.316,579.366,16.086,21.95,1.13,69.692,1.941,1.081,0.584,5.393,0.681,4670.783,2105.804,421.129,244.582,11.091,8.61,16.127,21.467
AMNH4_8bit_trimmed.tif,5,18,93.635,95.447,100.222,1.8,95.447,100.222,-0.799,7.894,10.558,2146.021,4691.347,8.008,444.321,271.852,600.167,15.689,21.58,1.168,66.887,2.43,1.2,0.653,5.393,0.681,4670.047,2167.321,433.334,276.829,10.777,7.829,15.743,21.262
AMNH4_8bit_trimmed.tif,5,19,95.06,95.418,99.996,1.8,95.418,99.996,-0.81,7.839,10.462,2063.572,4650.199,8.317,444.49,263.247,604.092,15.181,21.295,1.133,66.486,2.631,1.387,0.748,5.393,0.681,4633.787,2079.984,439.256,269.11,10.549,7.729,15.488,21.108
AMNH4_8bit_trimmed.tif,5,20,94.284,95.209,99.937,1.8,95.209,99.937,-0.803,7.835,10.488,1980.606,4487.008,8.126,427.808,252.79,588.176,14.841,21.06,0.961,63.696,2.572,1.44,0.724,5.393,0.681,4467.818,1999.795,418.459,258.314,10.677,7.742,15.296,21.05
AMNH4_8bit_trimmed.tif,5,21,91.332,95.153,99.756,1.8,95.153,99.756,-0.794,7.802,10.381,1866.495,4375.261,7.747,421.449,239.235,577.435,14.596,21.004,0.919,62.568,2.726,1.594,0.713,5.393,0.681,4352.308,1889.448,409.747,243.743,10.622,7.752,15.183,20.996
AMNH4_8bit_trimmed.tif,5,22,92.095,95.066,99.498,1.8,95.066,99.498,-0.811,7.708,10.404,1866.619,4331.616,8.065,416.337,242.175,575.61,14.495,21.034,0.899,61.253,2.572,1.619,0.723,5.393,0.681,4316.155,1882.08,407.954,244.925,10.58,7.684,15.1,21.033
AMNH4_8bit_trimmed.tif,5,23,92.719,94.976,99.308,1.8,94.976,99.308,-0.81,7.68,10.391,1876.07,4277.482,8.113,411.653,244.278,573.183,14.427,20.985,0.877,60.549,2.522,1.634,0.685,5.393,0.681,4262.268,1891.284,403.644,246.83,10.559,7.662,15.075,20.983
AMNH4_8bit_trimmed.tif,5,24,95.76,94.909,99.049,1.8,94.909,99.049,-0.831,7.584,10.428,1923.721,4325.971,8.703,414.851,253.645,584.897,14.437,21.007,0.946,59.977,2.791,1.743,0.758,5.393,0.681,4317.521,1932.171,412.482,254.447,10.467,7.594,14.974,20.975
AMNH4_8bit_trimmed.tif,5,25,100.938,94.772,98.911,1.8,94.772,98.911,-0.837,7.526,10.398,2004,4436.146,9.272,426.632,266.282,600.476,14.357,20.958,0.931,59.686,2.933,1.743,0.772,5.393,0.681,4429.2,2010.946,422.644,266.621,10.48,7.542,14.941,20.941
