Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,55,46.987,52.37,37.465,1.8,52.37,37.465,-0.746,2.882,6.069,81.481,418.25,3.609,68.917,28.27,82.34,5.419,12.048,0.671,36.223,3.139,2.221,0.775,5.445,0.733,415.436,84.295,68.534,29.978,6.062,2.812,5.582,11.926
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,56,47.37,52.298,37.499,1.8,52.298,37.499,-0.76,2.835,6.086,86.533,411.273,3.745,67.572,30.522,81.76,5.478,12.024,0.689,41.066,3.655,2.411,1.056,5.445,0.733,409.299,88.507,67.224,31.457,6.089,2.814,5.623,11.926
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,57,49.14,52.276,37.455,1.8,52.276,37.455,-0.76,2.828,6.066,91.804,429.85,3.889,70.858,32.463,85.986,5.46,12.005,0.707,33.762,4.095,3.088,1.19,5.445,0.733,427.824,93.83,70.611,33.49,6.059,2.802,5.594,11.909
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,58,49.937,52.225,37.419,1.8,52.225,37.419,-0.762,2.879,6.025,94.513,438.486,3.963,72.775,32.828,88.362,5.515,11.964,0.693,33.313,4.933,3.555,1.454,5.445,0.733,436.493,96.507,72.364,34.401,6.032,2.805,5.588,11.874
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,59,49.816,52.178,37.383,1.8,52.178,37.383,-0.767,2.882,6.031,94.543,434.826,3.996,72.098,32.806,87.763,5.515,11.964,0.693,34.055,3.757,3.048,0.851,5.445,0.733,433.112,96.258,71.823,34.301,6.03,2.806,5.577,11.874
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,60,49.925,52.139,37.345,1.8,52.139,37.345,-0.771,2.872,5.976,95.338,433.518,4.038,72.539,33.196,88.319,5.515,11.915,0.688,34.443,3.977,3.107,1.011,5.445,0.733,432.001,96.855,72.151,34.06,5.987,2.844,5.612,11.833
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,61,49.937,52.095,37.31,1.8,52.095,37.31,-0.777,2.865,5.98,94.941,432.404,4.094,72.313,33.138,88.094,5.485,11.88,0.725,35.177,5.279,3.855,1.568,5.445,0.733,431.174,96.171,72.035,34.27,5.986,2.806,5.542,11.822
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,62,49.858,52.058,37.265,1.8,52.058,37.265,-0.786,2.858,5.976,94.093,433.394,4.16,72.524,32.921,88.171,5.501,11.938,0.721,34.534,4.985,3.778,1.444,5.445,0.733,432.485,95.001,72.292,33.853,5.982,2.806,5.53,11.88
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,63,49.658,52.016,37.236,1.8,52.016,37.236,-0.792,2.794,5.988,93.213,432.334,4.195,72.205,33.366,87.563,5.464,11.938,0.721,37.988,4.62,3.607,1.263,5.445,0.733,431.634,93.913,71.936,33.624,6,2.793,5.519,11.891
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,64,47.528,52.006,37.298,1.8,52.006,37.298,-0.79,2.757,5.982,85.134,424.185,3.997,70.91,30.875,85.1,5.46,11.887,0.716,35.809,4.2,3.257,1.148,5.445,0.733,423.411,85.908,70.755,31.669,5.984,2.713,5.513,11.822
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,65,47.169,51.905,37.325,1.8,51.905,37.325,-0.78,2.766,5.962,87.483,403.485,3.889,67.674,31.628,82.218,5.478,11.795,0.696,37.947,3.971,2.765,1.175,5.445,0.733,402.433,88.534,67.699,32.03,5.944,2.764,5.485,11.694
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,66,47.09,51.828,37.334,1.8,51.828,37.334,-0.798,2.745,6.023,87.653,389.655,4.021,64.696,31.937,79.247,5.482,11.785,0.706,45.319,3.95,2.801,1.207,5.445,0.733,389.172,88.136,64.65,31.831,6.02,2.769,5.496,11.717
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,67,48.325,51.809,37.243,1.8,51.809,37.243,-0.823,2.817,6.074,89.575,407.537,4.331,67.091,31.799,81.737,5.515,11.648,0.828,31.335,4.083,3.136,1.102,5.445,0.733,407.469,89.643,67.136,31.651,6.069,2.832,5.531,11.648
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,68,49.08,51.804,37.171,1.8,51.804,37.171,-0.828,2.826,6.041,90.315,423.687,4.438,70.131,31.956,85.076,5.515,11.932,0.73,35.588,4.393,2.962,1.254,5.445,0.733,423.656,90.347,70.122,31.84,6.042,2.837,5.548,11.897
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,69,49.323,51.77,37.129,1.8,51.77,37.129,-0.827,2.869,6.029,90.625,424.197,4.449,70.363,31.585,85.384,5.571,11.811,0.823,33.777,4.633,3.292,1.212,5.445,0.733,424.156,90.667,70.373,31.486,6.027,2.88,5.583,11.81
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,70,49.451,51.77,37.078,1.8,51.77,37.078,-0.825,2.853,5.947,90.399,431.222,4.446,72.51,31.68,87.681,5.571,11.869,0.744,33.024,3.642,2.911,0.773,5.445,0.733,431.166,90.455,72.482,31.549,5.949,2.867,5.589,11.856
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,71,49.359,51.738,37.072,1.8,51.738,37.072,-0.831,2.835,5.918,90.049,432.527,4.488,73.087,31.762,88.218,5.571,11.822,0.729,33.051,3.425,2.605,0.724,5.445,0.733,432.511,90.065,73.064,31.682,5.92,2.843,5.589,11.81
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,72,49.213,51.692,37.066,1.8,51.692,37.066,-0.839,2.87,5.935,89.779,428.441,4.539,72.191,31.277,87.316,5.618,11.859,0.771,32.05,3.537,2.512,0.819,5.445,0.733,428.441,89.779,72.191,31.289,5.935,2.869,5.624,11.839
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,73,49.171,51.673,37.033,1.8,51.673,37.033,-0.84,2.907,5.882,89.798,425.151,4.544,72.277,30.886,87.497,5.666,11.758,0.828,31.48,3.642,2.343,0.848,5.445,0.733,425.149,89.8,72.282,30.909,5.882,2.905,5.67,11.758
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,74,48.258,51.645,36.995,1.8,51.645,36.995,-0.843,2.944,5.854,87.948,414.372,4.484,70.782,29.869,85.753,5.681,11.697,0.814,30.468,3.628,2.391,0.935,5.445,0.733,414.363,87.957,70.769,29.909,5.855,2.941,5.699,11.694
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,75,48.082,51.605,36.987,1.8,51.605,36.987,-0.852,2.948,5.828,87.856,412.025,4.538,70.695,29.801,85.751,5.681,11.648,0.828,35.623,3.757,2.413,1.01,5.445,0.733,411.96,87.92,70.67,29.961,5.829,2.935,5.711,11.648
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,76,48.118,51.588,36.98,1.8,51.588,36.98,-0.857,2.963,5.79,88.66,407.584,4.584,70.391,29.918,85.702,5.736,11.596,0.833,42.227,4.011,2.689,1.094,5.445,0.733,407.464,88.781,70.382,30.127,5.789,2.947,5.751,11.595
MCZ6927mesohippusbarbouri_3digits_bonejtrimmed.tif,5,77,47.905,51.566,36.958,1.8,51.566,36.958,-0.865,2.992,5.779,88.494,401.647,4.628,69.501,29.578,84.767,5.779,11.591,0.823,36.311,3.77,2.361,0.964,5.445,0.733,401.407,88.734,69.422,29.858,5.782,2.972,5.786,11.59
