Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH1_bonejtrimmed.tif,10,31,146.332,52.694,55.795,1.8,52.694,55.795,0.865,5.261,9.316,1027.778,2910.38,14.137,312.405,195.375,415.644,10.492,18.423,2.328,52.21,10.144,9.379,1.891,4.171,5.742,2860.005,1078.152,302.692,186.221,9.449,5.79,11.287,18.014
AMNH1_bonejtrimmed.tif,10,32,142.659,52.762,55.838,1.8,52.762,55.838,0.883,5.318,9.301,956.073,2906.573,14.192,312.488,179.769,408.109,10.317,18.702,2.246,53.901,9.505,8.488,2.291,4.171,5.742,2864.831,997.816,304.837,179.296,9.398,5.565,11.037,18.535
AMNH1_bonejtrimmed.tif,10,33,142.51,52.754,55.97,1.8,52.754,55.97,0.911,5.234,9.353,991.27,2854.427,14.828,305.198,189.402,403.03,10.568,18.607,2.25,56.126,9.009,7.356,2.797,4.171,5.742,2828.294,1017.403,305.864,181.737,9.247,5.598,11.059,18.493
AMNH1_bonejtrimmed.tif,10,34,142.91,52.752,56.11,1.8,52.752,56.11,0.932,5.809,9.305,1016.756,2779.339,15.356,298.695,175.032,402.324,10.566,18.45,2.206,54.494,8.602,6.575,2.8,4.171,5.742,2762.639,1033.456,303.092,165.061,9.115,6.261,11.037,18.368
AMNH1_bonejtrimmed.tif,10,35,138.289,52.679,56.19,1.8,52.679,56.19,0.938,5.508,8.984,1028.514,2625.802,14.982,292.281,186.721,400.068,10.68,18.127,2.146,59.485,7.925,5.761,2.351,4.171,5.742,2612.338,1041.979,287.835,185.713,9.076,5.611,11.351,18.117
AMNH1_bonejtrimmed.tif,10,36,140.304,52.636,56.372,1.8,52.636,56.372,0.929,5.663,8.878,1064.118,2582.153,15.004,290.848,187.894,407.646,10.735,17.66,2.13,52.03,5.677,4.713,1.133,4.171,5.742,2566.814,1079.458,287.031,186.686,8.943,5.782,11.393,17.657
AMNH1_bonejtrimmed.tif,10,37,140.526,52.713,56.577,1.8,52.713,56.577,0.888,5.576,8.934,1060.907,2526.623,14.089,282.802,190.274,388.63,10.714,17.748,2.308,54.12,9.201,6.87,2.708,4.171,5.742,2497.252,1090.278,284.142,192.095,8.789,5.676,11.205,17.471
AMNH1_bonejtrimmed.tif,10,38,144.673,52.622,56.436,1.8,52.622,56.436,0.887,5.687,9.251,1061.239,2697.714,14.487,291.62,186.592,403.235,10.848,18.231,2.224,51.396,10.511,9.739,1.859,4.171,5.742,2664.557,1094.396,295.591,194.016,9.014,5.641,11.06,18.138
AMNH1_bonejtrimmed.tif,10,39,146.465,52.537,56.318,1.8,52.537,56.318,0.907,5.712,9.179,1056.789,2826.062,15.146,307.883,185.026,419.637,10.876,18.328,2.22,51.206,10.534,9.902,1.64,4.171,5.742,2799.571,1083.281,308.268,189.569,9.082,5.714,11.247,18.222
AMNH1_bonejtrimmed.tif,10,40,145.68,52.53,56.348,1.8,52.53,56.348,0.912,5.756,9.193,1045.133,2797.56,15.188,304.32,181.562,414.783,10.951,18.353,2.21,51.765,10.612,9.644,2.242,4.171,5.742,2773.503,1069.19,304.753,185.051,9.101,5.778,11.186,18.264
