Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ19205hyracotherium_bonejtrimmed.tif,5,82,22.224,87.49,141.567,1.8,87.49,141.567,-0.507,3.164,3.121,38.302,46.061,0.874,14.759,12.106,24.711,5.434,6.344,0.363,19.065,4.361,4.028,0.606,2.705,4.276,46.02,38.343,14.375,12.016,3.201,3.191,5.704,6.327
MCZ19205hyracotherium_bonejtrimmed.tif,5,83,22.295,87.527,141.654,1.8,87.527,141.654,-0.29,3.25,3.384,40.413,44.323,0.305,13.097,12.435,24.536,5.404,6.262,0.43,19.036,4.412,4.082,0.61,2.705,4.276,44.246,40.489,13.622,12.443,3.248,3.254,5.861,6.262
MCZ19205hyracotherium_bonejtrimmed.tif,5,84,22.168,87.567,141.636,1.8,87.567,141.636,-0.178,2.998,3.408,38.13,44.795,0.115,13.143,12.718,24.328,5.357,6.37,0.422,18.77,4.412,4.136,0.572,2.705,4.276,44.371,38.554,13.505,12.48,3.285,3.089,5.603,6.37
MCZ19205hyracotherium_bonejtrimmed.tif,5,85,22.688,87.593,141.72,1.8,87.593,141.72,-0.1,2.975,3.3,40.391,45.912,0.038,13.911,13.578,26.122,5.345,6.214,0.412,18.869,4.507,4.219,0.551,2.705,4.276,45.326,40.977,14.317,12.969,3.166,3.16,5.704,6.212
MCZ19205hyracotherium_bonejtrimmed.tif,5,86,22.956,87.648,141.777,1.8,87.648,141.777,0.157,2.872,3.174,41.302,46.783,0.093,14.741,14.379,27.244,5.307,6.214,0.412,19.233,4.606,4.292,0.652,2.705,4.276,45.095,42.99,14.62,13.436,3.084,3.2,5.761,6.212
MCZ19205hyracotherium_bonejtrimmed.tif,5,87,22.787,87.672,141.834,1.8,87.672,141.834,0.202,2.799,3.137,40.206,46.453,0.152,14.808,14.365,26.672,5.2,6.233,0.37,19.204,4.563,4.22,0.717,2.705,4.276,44.261,42.398,14.366,13.096,3.081,3.238,5.811,6.219
MCZ19205hyracotherium_bonejtrimmed.tif,5,88,17.597,88.105,141.854,1.8,88.105,141.854,-0.957,2.72,2.597,28.437,30.215,1.959,11.634,10.456,18.939,4.507,5.583,0.214,22.738,2.972,2.085,0.915,2.705,4.276,29.782,28.87,9.696,9.667,3.072,2.986,4.915,5.524
MCZ19205hyracotherium_bonejtrimmed.tif,5,89,20.325,87.68,141.832,1.8,87.68,141.832,0.292,2.828,2.914,39.165,41.375,0.281,14.199,13.847,24.507,5.202,6.123,0.377,23.9,2.348,1.877,0.492,2.705,4.276,40.415,40.124,13.329,12.209,3.032,3.286,5.804,6.112
MCZ19205hyracotherium_bonejtrimmed.tif,5,90,22.477,87.769,141.928,1.8,87.769,141.928,0.536,2.755,2.921,40.113,45.251,0.978,15.491,14.561,26.423,5.166,6.127,0.254,18.897,4.032,3.524,0.78,2.705,4.276,41.754,43.61,13.592,13.546,3.072,3.219,5.811,6.112
MCZ19205hyracotherium_bonejtrimmed.tif,5,91,23.223,87.861,141.951,1.8,87.861,141.951,0.433,2.714,2.874,40.166,48.971,0.681,17.04,14.801,27.342,5.114,6.123,0.377,18.967,4.774,4.523,0.61,2.705,4.276,43.853,45.285,14.197,13.893,3.089,3.26,5.904,6.112
MCZ19205hyracotherium_bonejtrimmed.tif,5,92,24.222,87.894,142.031,1.8,87.894,142.031,0.374,2.703,2.991,42.51,54.37,0.54,18.175,15.724,29.515,5.199,6.167,0.395,19.401,4.774,4.518,0.575,2.705,4.276,48.16,48.719,15.364,14.85,3.135,3.281,6.025,6.162
MCZ19205hyracotherium_bonejtrimmed.tif,5,93,24.531,87.89,142.08,1.8,87.89,142.08,0.437,2.782,2.949,44.037,55.024,0.734,18.656,15.83,29.586,5.305,6.191,0.352,19.638,4.89,4.645,0.595,2.705,4.276,48.582,50.478,15.618,15.087,3.111,3.346,6.162,6.169
MCZ19205hyracotherium_bonejtrimmed.tif,5,94,24.925,87.928,142.092,1.8,87.928,142.092,0.44,2.785,2.98,45.284,57.256,0.754,19.213,16.26,30.239,5.347,6.272,0.268,19.47,4.89,4.655,0.585,2.705,4.276,50.204,52.336,15.987,15.501,3.14,3.376,6.212,6.226
MCZ19205hyracotherium_bonejtrimmed.tif,5,95,25.333,87.954,142.125,1.8,87.954,142.125,0.556,3.026,3.083,46.672,60.054,1.177,19.479,15.426,31.854,5.552,6.42,0.439,19.789,4.953,4.656,0.693,2.705,4.276,50.68,56.046,15.839,16.807,3.2,3.335,6.219,6.42
MCZ19205hyracotherium_bonejtrimmed.tif,5,96,26.514,88.011,142.163,1.8,88.011,142.163,0.514,3.09,3.125,51.529,64.905,1.066,20.77,16.675,33.778,5.728,6.455,0.357,20.517,4.987,4.696,0.688,2.705,4.276,56.072,60.363,17.606,17.58,3.185,3.434,6.412,6.434
MCZ19205hyracotherium_bonejtrimmed.tif,5,97,27.105,87.997,142.255,1.8,87.997,142.255,0.769,3.396,3.487,53.146,70.437,2.186,20.198,15.65,33.727,5.938,6.696,1.971,20.934,5.004,4.662,0.744,2.705,4.276,55.351,68.232,17.387,18.804,3.183,3.629,6.692,6.52
