Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,95,56.295,64.938,81.781,1.8,64.938,81.781,1.291,4.897,5.729,371.771,622.858,8.665,108.729,75.923,170.272,9.168,11.521,1.873,34.928,3.073,2.453,0.408,4.398,5.969,622.568,372.061,108.369,76.494,5.745,4.864,9.334,11.52
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,96,56.545,64.912,81.776,1.8,64.912,81.776,1.293,4.901,5.74,374.323,624.249,8.717,108.761,76.374,171.144,9.165,11.503,1.931,34.817,3.073,2.474,0.404,4.398,5.969,623.909,374.662,108.345,77.048,5.759,4.863,9.334,11.496
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,97,56.654,64.904,81.783,1.8,64.904,81.783,1.296,4.923,5.732,376.354,624.315,8.749,108.91,76.447,171.556,9.215,11.486,1.839,34.909,3.108,2.471,0.418,4.398,5.969,623.921,376.747,108.441,76.97,5.754,4.895,9.38,11.474
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,98,56.891,64.9,81.784,1.8,64.9,81.784,1.302,4.931,5.729,380.278,625.038,8.814,109.108,77.117,171.594,9.224,11.476,1.86,34.954,3.139,2.487,0.419,4.398,5.969,624.528,380.787,108.542,77.723,5.754,4.899,9.406,11.472
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,99,57.184,64.901,81.783,1.8,64.901,81.783,1.301,4.908,5.723,386.186,626.284,8.855,109.439,78.678,173.296,9.26,11.473,1.776,35.129,3.108,2.487,0.414,4.398,5.969,625.804,386.666,109.161,79.337,5.733,4.874,9.384,11.45
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,100,57.615,64.915,81.78,1.8,64.915,81.78,1.302,4.887,5.722,395.564,626.126,8.924,109.428,80.948,175.394,9.274,11.447,1.798,35.148,3.108,2.49,0.405,4.398,5.969,625.657,396.033,109.161,81.871,5.732,4.837,9.384,11.426
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,101,58.479,64.947,81.755,1.8,64.947,81.755,1.313,4.86,5.718,410.677,629.826,9.114,110.156,84.495,179.417,9.423,11.43,1.97,35.011,3.136,2.514,0.399,4.398,5.969,629.123,411.38,109.538,85.032,5.743,4.838,9.425,11.422
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,102,58.948,64.952,81.747,1.8,64.952,81.747,1.327,4.867,5.715,419.401,632.522,9.251,110.668,86.181,181.457,9.456,11.428,1.715,35.057,3.124,2.516,0.393,4.398,5.969,631.471,420.451,109.831,86.668,5.749,4.851,9.469,11.422
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,103,59.27,64.938,81.763,1.8,64.938,81.763,1.326,4.882,5.722,422.502,636.222,9.298,111.189,86.536,181.702,9.487,11.432,1.847,35.102,3.136,2.533,0.4,4.398,5.969,635.191,423.533,110.663,86.988,5.74,4.869,9.495,11.424
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,104,59.374,64.93,81.768,1.8,64.93,81.768,1.321,4.905,5.704,425.878,637.722,9.291,111.797,86.832,183.057,9.49,11.43,1.934,35.102,3.108,2.526,0.392,4.398,5.969,636.84,426.76,111.016,87.887,5.736,4.856,9.495,11.422
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,105,59.678,64.927,81.766,1.8,64.927,81.766,1.321,4.907,5.707,429.127,639.798,9.339,112.111,87.448,183.768,9.517,11.423,1.869,35.102,3.108,2.539,0.401,4.398,5.969,638.92,430.005,111.326,88.075,5.739,4.882,9.521,11.422
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,106,59.873,64.907,81.777,1.8,64.907,81.777,1.313,4.924,5.687,431.479,639.278,9.33,112.418,87.622,183.884,9.524,11.389,1.979,35.148,3.12,2.559,0.404,4.398,5.969,638.616,432.141,111.83,88.136,5.711,4.903,9.54,11.374
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,107,60.073,64.893,81.779,1.8,64.893,81.779,1.312,4.968,5.689,434.142,641.443,9.357,112.754,87.385,185.269,9.584,11.401,1.862,35.258,3.12,2.568,0.406,4.398,5.969,640.801,434.784,112.162,87.971,5.713,4.942,9.593,11.398
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,108,60.292,64.891,81.776,1.8,64.891,81.776,1.318,4.96,5.705,437.523,642.829,9.418,112.668,88.204,186.139,9.592,11.414,1.749,35.213,3.12,2.571,0.4,4.398,5.969,642.063,438.288,112.285,88.651,5.718,4.944,9.595,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,109,60.511,64.884,81.786,1.8,64.884,81.786,1.319,4.971,5.699,440.34,644.55,9.459,113.092,88.586,186.324,9.588,11.42,1.89,35.342,3.12,2.579,0.406,4.398,5.969,643.753,441.137,112.285,89.494,5.733,4.929,9.593,11.42
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,110,60.816,64.889,81.79,1.8,64.889,81.79,1.322,4.989,5.71,446.075,646.328,9.522,113.197,89.416,186.927,9.614,11.426,1.819,35.342,3.136,2.586,0.399,4.398,5.969,645.467,446.936,112.656,90.284,5.73,4.95,9.619,11.402
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,111,61.108,64.886,81.788,1.8,64.886,81.788,1.327,5.016,5.71,450.763,648.942,9.592,113.65,89.861,188.944,9.659,11.426,1.819,35.342,3.12,2.593,0.39,4.398,5.969,647.957,451.749,113.034,90.776,5.732,4.976,9.668,11.402
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,112,61.175,64.88,81.797,1.8,64.88,81.797,1.324,5.039,5.704,453.848,650.081,9.588,113.97,90.058,188.835,9.693,11.413,1.784,35.342,3.12,2.592,0.4,4.398,5.969,649.186,454.743,113.818,91.226,5.704,4.985,9.694,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,113,61.43,64.886,81.795,1.8,64.886,81.795,1.33,5.059,5.685,459.313,651.67,9.655,114.635,90.787,190.555,9.712,11.4,1.743,35.517,3.108,2.598,0.389,4.398,5.969,650.641,460.342,114.11,92.468,5.702,4.978,9.716,11.376
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,114,61.412,64.884,81.802,1.8,64.884,81.802,1.33,5.064,5.678,460.679,652.604,9.654,114.939,90.978,190.13,9.75,11.407,1.701,35.452,3.108,2.587,0.384,4.398,5.969,651.564,461.719,114.403,91.744,5.695,5.033,9.766,11.374
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,115,61.613,64.883,81.814,1.8,64.883,81.814,1.324,5.078,5.687,463.354,653.932,9.655,114.996,91.247,191.237,9.74,11.417,1.708,35.452,3.108,2.596,0.388,4.398,5.969,653.068,464.218,114.847,92.633,5.686,5.011,9.742,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,116,61.68,64.866,81.821,1.8,64.866,81.821,1.318,5.088,5.685,464.893,655.426,9.635,115.283,91.373,191.559,9.793,11.413,1.784,35.608,3.108,2.604,0.395,4.398,5.969,654.716,465.603,115.161,92.1,5.685,5.055,9.794,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,117,61.959,64.866,81.817,1.8,64.866,81.817,1.32,5.09,5.689,469.006,658.366,9.691,115.729,92.136,191.861,9.817,11.417,1.708,35.829,3.029,2.603,0.39,4.398,5.969,657.603,469.769,115.59,92.94,5.689,5.055,9.818,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,118,61.959,64.859,81.828,1.8,64.859,81.828,1.315,5.113,5.684,470.963,658.968,9.667,115.931,92.103,192.458,9.834,11.428,1.715,35.829,2.968,2.589,0.382,4.398,5.969,658.321,471.61,115.435,93.081,5.703,5.067,9.84,11.398
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,119,62.136,64.858,81.823,1.8,64.858,81.823,1.316,5.095,5.705,473.911,660.787,9.7,115.824,93.016,193.409,9.838,11.428,1.715,35.829,3.001,2.608,0.389,4.398,5.969,660.117,474.582,115.612,93.681,5.71,5.066,9.844,11.378
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,120,62.136,64.851,81.834,1.8,64.851,81.834,1.317,5.125,5.715,474.511,660.642,9.704,115.592,92.582,193.05,9.842,11.417,1.708,35.738,2.98,2.598,0.388,4.398,5.969,659.959,475.194,115.272,93.644,5.725,5.075,9.846,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,121,62.051,64.84,81.851,1.8,64.84,81.851,1.31,5.151,5.709,475.436,659.659,9.656,115.544,92.292,192.412,9.838,11.428,1.756,35.738,2.964,2.604,0.396,4.398,5.969,659.124,475.971,114.929,93.484,5.735,5.091,9.872,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,122,62.209,64.841,81.852,1.8,64.841,81.852,1.305,5.179,5.725,477.671,660.627,9.655,115.394,92.233,192.351,9.802,11.417,1.708,35.756,2.964,2.61,0.402,4.398,5.969,660.19,478.107,115.103,93.641,5.736,5.106,9.911,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,123,62.385,64.845,81.852,1.8,64.845,81.852,1.305,5.201,5.724,481.911,662.315,9.678,115.709,92.649,193.393,9.868,11.439,1.721,35.783,2.964,2.609,0.403,4.398,5.969,661.896,482.33,115.429,93.687,5.734,5.148,9.957,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,124,62.519,64.84,81.851,1.8,64.84,81.851,1.305,5.206,5.746,484.725,663.87,9.701,115.533,93.103,193.735,9.872,11.442,1.763,36.004,2.964,2.614,0.407,4.398,5.969,663.447,485.148,115.173,94.155,5.76,5.153,9.979,11.402
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,125,62.641,64.848,81.849,1.8,64.848,81.849,1.303,5.243,5.761,488.562,665.395,9.708,115.5,93.181,194.82,9.873,11.458,1.77,36.133,2.964,2.612,0.399,4.398,5.969,665.015,488.942,115.403,94.53,5.763,5.172,10.031,11.403
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,126,62.714,64.849,81.857,1.8,64.849,81.857,1.297,5.258,5.763,489.54,666.289,9.691,115.62,93.108,194.896,9.898,11.456,1.68,35.912,2.96,2.617,0.409,4.398,5.969,665.993,489.836,115.291,94.235,5.777,5.198,10.055,11.446
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,127,62.69,64.846,81.865,1.8,64.846,81.865,1.292,5.256,5.769,491.825,665.699,9.657,115.389,93.58,195.256,9.908,11.465,1.804,35.867,2.964,2.615,0.417,4.398,5.969,665.479,492.045,115.291,94.56,5.772,5.204,10.057,11.428
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,128,62.775,64.858,81.865,1.8,64.858,81.865,1.294,5.257,5.765,496.898,666.787,9.679,115.653,94.515,196.085,9.908,11.464,1.735,35.867,2.96,2.609,0.413,4.398,5.969,666.552,497.133,115.556,95.338,5.768,5.214,10.104,11.424
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,129,62.823,64.868,81.869,1.8,64.868,81.869,1.287,5.281,5.76,500.494,666.199,9.649,115.668,94.772,196.04,9.908,11.451,1.728,35.867,2.964,2.606,0.405,4.398,5.969,666.046,500.647,115.612,95.661,5.761,5.234,10.131,11.403
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,130,62.763,64.865,81.875,1.8,64.865,81.875,1.291,5.292,5.754,500.988,666.035,9.661,115.759,94.676,195.86,9.943,11.442,1.763,35.867,2.964,2.598,0.419,4.398,5.969,665.841,501.182,115.681,95.673,5.756,5.239,10.154,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,131,62.659,64.867,81.89,1.8,64.867,81.89,1.287,5.332,5.752,502.433,664.811,9.623,115.578,94.231,196.013,9.943,11.417,1.708,35.958,2.964,2.593,0.415,4.398,5.969,664.663,502.581,115.325,95.01,5.763,5.29,10.204,11.4
MCZarchaeohippusblackbergi_3digits_bonejtrimmed.tif,10,132,62.732,64.873,81.901,1.8,64.873,81.901,1.283,5.346,5.742,504.674,667.266,9.613,116.211,94.395,196.552,9.977,11.42,1.646,36.023,2.964,2.594,0.416,4.398,5.969,667.151,504.789,115.997,95.039,5.751,5.311,10.228,11.398
